dt,visitor_count,is_weekend,month,weekofyear,dayofweek,quarter,temp_mean,temp_max,temp_min,precipitation,wiki_pageviews,trends_interest,traffic_proxy,traffic_proxy_ma7,traffic_proxy_lag7,traffic_proxy_ma14,traffic_proxy_lag14,visitor_count_lag1,visitor_count_lag7,visitor_count_lag14,visitor_count_lag30,visitor_count_ma7,visitor_count_ma30,temp_mean_ma7,precipitation_ma7
2024-02-02,4579.0,0,2,5,4,1,8.5,12.8,5.1,0.3,0,0,0.0,0.0,0.0,0.0,0.0,4928.0,4842.0,5396.0,4560.0,5195.285714285715,5235.933333333333,8.542857142857143,0.0571428571428574
2024-02-03,6210.0,1,2,5,5,1,8.0,11.3,5.2,2.3,0,0,0.0,0.0,0.0,0.0,0.0,4579.0,5969.0,6088.0,5116.0,5229.714285714285,5272.4,8.528571428571428,0.3714285714285716
2024-02-04,6005.0,1,2,5,6,1,7.2,12.8,1.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6210.0,6060.0,6292.0,5118.0,5221.857142857143,5301.966666666666,8.442857142857143,0.3714285714285716
2024-02-05,5006.0,0,2,6,0,1,8.2,12.7,5.0,0.3,0,0,0.0,0.0,0.0,0.0,0.0,6005.0,5011.0,4828.0,5949.0,5221.142857142857,5270.533333333334,8.442857142857143,0.4142857142857145
2024-02-06,5098.0,0,2,6,1,1,9.5,14.2,7.8,1.3,0,0,0.0,0.0,0.0,0.0,0.0,5006.0,4785.0,5036.0,6001.0,5265.857142857143,5240.433333333333,8.485714285714286,0.6000000000000002
2024-02-07,4589.0,0,2,6,2,1,9.8,14.5,6.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5098.0,5035.0,5005.0,4813.0,5202.142857142857,5232.966666666666,8.585714285714285,1.3767857142857145
2024-02-08,4852.0,0,2,6,3,1,10.4,15.3,6.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4589.0,4928.0,4646.0,4959.0,5191.285714285715,5229.4,8.8,1.3767857142857145
2024-02-09,4981.0,0,2,6,4,1,9.1,16.4,2.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4852.0,4579.0,4842.0,4870.0,5248.714285714285,5233.1,8.885714285714286,1.3339285714285716
2024-02-10,7658.125,1,2,6,5,1,8.7,13.2,4.2,0.1,0,0,0.0,0.0,0.0,0.0,0.0,4981.0,6210.0,5969.0,5136.0,5455.589285714285,5317.170833333334,8.985714285714286,1.0196428571428573
2024-02-11,7658.125,1,2,6,6,1,9.9,15.1,5.2,0.7,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,6005.0,6060.0,4929.0,5691.75,5408.141666666666,9.37142857142857,1.1196428571428574
2024-02-12,7658.125,0,2,7,0,1,9.9,15.8,4.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5006.0,5011.0,6214.0,6070.625,5456.279166666666,9.614285714285714,1.0767857142857145
2024-02-13,7658.125,0,2,7,1,1,10.4,17.6,4.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5098.0,4785.0,5507.0,6436.357142857143,5527.983333333334,9.742857142857144,0.8910714285714286
2024-02-14,7658.125,0,2,7,2,1,10.9,18.6,3.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,4589.0,5035.0,4753.0,6874.803571428572,5624.820833333333,9.900000000000002,0.11428571428571441
2024-02-15,7658.125,0,2,7,3,1,11.5,18.5,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,4852.0,4928.0,4945.0,7275.678571428572,5715.258333333333,10.057142857142859,0.11428571428571441
2024-02-16,7658.125,0,2,7,4,1,11.5,17.3,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,4981.0,4579.0,5567.0,7658.125,5784.9625,10.400000000000002,0.11428571428571441
2024-02-17,6259.0,1,2,7,5,1,11.4,18.6,4.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,7658.125,6210.0,4701.0,7458.25,5836.895833333333,10.785714285714286,0.10000000000000012
2024-02-18,6288.0,1,2,7,6,1,11.7,19.2,4.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6259.0,7658.125,6005.0,5396.0,7262.517857142857,5866.629166666667,11.042857142857143,0.0
2024-02-19,5068.0,0,2,8,0,1,12.0,19.5,4.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6288.0,7658.125,5006.0,6088.0,6892.5,5832.629166666667,11.342857142857143,0.0
2024-02-20,5241.0,0,2,8,1,1,12.5,19.1,6.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5068.0,7658.125,5098.0,6292.0,6547.196428571428,5797.595833333334,11.642857142857142,0.0
2024-02-21,5128.0,0,2,8,2,1,11.8,17.3,6.8,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5241.0,7658.125,4589.0,4828.0,6185.75,5807.595833333334,11.77142857142857,0.014285714285714414
2024-02-22,5519.0,0,2,8,3,1,12.6,18.9,7.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5128.0,7658.125,4852.0,5036.0,5880.160714285715,5823.695833333333,11.928571428571429,0.014285714285714414
2024-02-23,5055.0,0,2,8,4,1,13.5,17.7,10.7,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5519.0,7658.125,4981.0,5005.0,5508.285714285715,5825.3625,12.214285714285714,0.07142857142857155
2024-02-24,6123.0,1,2,8,5,1,13.2,19.3,10.3,2.5,0,0,0.0,0.0,0.0,0.0,0.0,5055.0,6259.0,7658.125,4646.0,5488.857142857143,5874.595833333334,12.471428571428572,0.4285714285714287
2024-02-25,6278.0,1,2,8,6,1,12.4,18.5,7.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6123.0,6288.0,7658.125,4842.0,5487.428571428572,5922.4625,12.571428571428571,0.4285714285714287
2024-02-26,5330.0,0,2,9,0,1,13.6,20.4,7.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6278.0,5068.0,7658.125,5969.0,5524.857142857143,5901.1625,12.799999999999999,0.4285714285714287
2024-02-27,4938.0,0,2,9,1,1,13.8,21.3,7.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5330.0,5241.0,7658.125,6060.0,5481.571428571428,5863.7625,12.985714285714286,0.4285714285714287
2024-02-28,4813.0,0,2,9,2,1,12.7,19.0,7.9,0.2,0,0,0.0,0.0,0.0,0.0,0.0,4938.0,5128.0,7658.125,5011.0,5436.571428571428,5857.1625,13.114285714285714,0.442857142857143
2024-02-29,5368.0,0,2,9,3,1,12.9,20.0,7.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4813.0,5519.0,7658.125,4785.0,5415.0,5876.595833333334,13.157142857142857,0.442857142857143
2024-03-01,5039.0,0,3,9,4,1,13.2,20.3,6.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5368.0,5055.0,7658.125,5035.0,5412.714285714285,5876.729166666667,13.114285714285714,0.38571428571428584
2024-03-02,6070.0,1,3,9,5,1,13.4,21.7,5.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5039.0,6123.0,6259.0,4928.0,5405.142857142857,5914.795833333334,13.142857142857142,0.0285714285714287
2024-03-03,6181.0,1,3,9,6,1,13.8,23.0,6.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6070.0,6278.0,6288.0,4579.0,5391.285714285715,5968.195833333333,13.342857142857143,0.0285714285714287
2024-03-04,5048.0,0,3,10,0,1,15.1,23.5,8.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6181.0,5330.0,5068.0,6210.0,5351.0,5929.4625,13.557142857142859,0.0285714285714287
2024-03-05,5004.0,0,3,10,1,1,14.9,22.1,9.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5048.0,4938.0,5241.0,6005.0,5360.428571428572,5896.095833333334,13.714285714285714,0.0285714285714287
2024-03-06,5332.0,0,3,10,2,1,14.6,22.5,8.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5004.0,4813.0,5128.0,5006.0,5434.571428571428,5906.9625,13.985714285714286,0.0
2024-03-07,5094.0,0,3,10,3,1,14.7,22.0,7.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5332.0,5368.0,5519.0,5098.0,5395.428571428572,5906.829166666666,14.242857142857144,0.0
2024-03-08,5203.0,0,3,10,4,1,14.7,23.1,7.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5094.0,5039.0,5055.0,4589.0,5418.857142857143,5927.295833333334,14.457142857142856,0.0
2024-03-09,5947.0,1,3,10,5,1,14.0,21.5,6.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5203.0,6070.0,6123.0,4852.0,5401.285714285715,5963.795833333334,14.542857142857143,0.0
2024-03-10,6142.0,1,3,10,6,1,14.2,21.7,6.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5947.0,6181.0,6278.0,4981.0,5395.714285714285,6002.495833333333,14.6,0.0
2024-03-11,5291.0,0,3,11,0,1,14.8,23.6,6.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6142.0,5048.0,5330.0,7658.125,5430.428571428572,5923.591666666666,14.557142857142855,0.0
2024-03-12,4977.0,0,3,11,1,1,15.8,21.9,9.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5291.0,5004.0,4938.0,7658.125,5426.571428571428,5834.220833333334,14.685714285714287,0.0
2024-03-13,5180.0,0,3,11,2,1,15.7,22.4,10.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4977.0,5332.0,4813.0,7658.125,5404.857142857143,5751.616666666667,14.842857142857142,0.0
2024-03-14,5157.0,0,3,11,3,1,14.7,22.1,7.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5180.0,5094.0,5368.0,7658.125,5413.857142857143,5668.245833333333,14.842857142857142,0.0
2024-03-15,5351.0,0,3,11,4,1,15.4,23.2,9.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5157.0,5203.0,5039.0,7658.125,5435.0,5591.341666666666,14.942857142857145,0.0
2024-03-16,6295.0,1,3,11,5,1,15.6,23.6,7.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5351.0,5947.0,6070.0,7658.125,5484.714285714285,5545.904166666666,15.171428571428573,0.0
2024-03-17,6165.0,1,3,11,6,1,16.2,24.0,7.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6295.0,6142.0,6181.0,7658.125,5488.0,5496.133333333333,15.457142857142857,0.0
2024-03-18,5487.0,0,3,12,0,1,16.6,24.8,8.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6165.0,5291.0,5048.0,6259.0,5516.0,5470.4,15.714285714285714,0.0
2024-03-19,5135.0,0,3,12,1,1,15.9,23.4,8.7,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5487.0,4977.0,5004.0,6288.0,5538.571428571428,5431.966666666666,15.728571428571428,0.05714285714285727
2024-03-20,4894.0,0,3,12,2,1,15.3,21.5,9.5,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5135.0,5180.0,5332.0,5068.0,5497.714285714285,5426.166666666667,15.671428571428573,0.07142857142857155
2024-03-21,5293.0,0,3,12,3,1,17.0,25.8,8.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4894.0,5157.0,5094.0,5241.0,5517.142857142857,5427.9,16.0,0.07142857142857155
2024-03-22,5122.0,0,3,12,4,1,15.0,20.9,11.7,1.1,0,0,0.0,0.0,0.0,0.0,0.0,5293.0,5351.0,5203.0,5128.0,5484.428571428572,5427.7,15.942857142857141,0.2285714285714287
2024-03-23,6311.0,1,3,12,5,1,14.1,20.7,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5122.0,6295.0,5947.0,5519.0,5486.714285714285,5454.1,15.72857142857143,0.2285714285714287
2024-03-24,6190.0,1,3,12,6,1,14.3,21.1,9.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6311.0,6165.0,6142.0,5055.0,5490.285714285715,5491.933333333333,15.457142857142857,0.2285714285714287
2024-03-25,5308.0,0,3,13,0,1,15.6,25.1,7.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6190.0,5487.0,5291.0,6123.0,5464.714285714285,5464.766666666666,15.314285714285713,0.2285714285714287
2024-03-26,4965.0,0,3,13,1,1,16.6,23.8,9.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5308.0,5135.0,4977.0,6278.0,5440.428571428572,5421.0,15.414285714285715,0.17142857142857157
2024-03-27,5132.0,0,3,13,2,1,15.1,22.7,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4965.0,4894.0,5180.0,5330.0,5474.428571428572,5414.4,15.385714285714286,0.15714285714285728
2024-03-28,5292.0,0,3,13,3,1,15.6,23.2,8.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5132.0,5293.0,5157.0,4938.0,5474.285714285715,5426.2,15.185714285714285,0.15714285714285728
2024-03-29,5129.0,0,3,13,4,1,16.4,23.6,10.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5292.0,5122.0,5351.0,4813.0,5475.285714285715,5436.733333333334,15.385714285714286,0.0
2024-03-30,6539.0,1,3,13,5,1,17.4,24.7,11.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5129.0,6311.0,6295.0,5368.0,5507.857142857143,5475.766666666666,15.857142857142858,0.0
2024-03-31,6027.0,1,3,13,6,1,16.9,23.4,12.1,0.3,0,0,0.0,0.0,0.0,0.0,0.0,6539.0,6190.0,6165.0,5039.0,5484.571428571428,5508.7,16.228571428571428,0.04285714285714298
2024-04-01,5310.0,0,4,14,0,2,16.3,22.7,12.1,0.2,0,0,0.0,0.0,0.0,0.0,0.0,6027.0,5308.0,5487.0,6070.0,5484.857142857143,5483.366666666667,16.32857142857143,0.07142857142857155
2024-04-02,5224.0,0,4,14,1,2,17.1,25.3,10.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5310.0,4965.0,5135.0,6181.0,5521.857142857143,5451.466666666666,16.4,0.07142857142857155
2024-04-03,5205.0,0,4,14,2,2,17.5,24.6,11.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5224.0,5132.0,4894.0,5048.0,5532.285714285715,5456.7,16.742857142857144,0.07142857142857155
2024-04-04,7658.125,0,4,14,3,2,17.4,24.2,11.5,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5205.0,5292.0,5293.0,5004.0,5870.303571428572,5545.170833333334,17.0,0.08571428571428584
2024-04-05,7658.125,0,4,14,4,2,17.1,23.6,10.3,0.1,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5129.0,5122.0,5332.0,6231.607142857143,5622.708333333333,17.1,0.10000000000000012
2024-04-06,6327.0,1,4,14,5,2,18.1,24.9,11.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,6539.0,6311.0,5094.0,6201.321428571428,5663.808333333333,17.2,0.10000000000000012
2024-04-07,6681.0,1,4,14,6,2,18.8,25.8,12.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6327.0,6027.0,6190.0,5203.0,6294.75,5713.075,17.47142857142857,0.05714285714285727
2024-04-08,5699.0,0,4,15,0,2,19.4,26.9,12.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6681.0,5310.0,5308.0,5947.0,6350.321428571428,5704.808333333333,17.914285714285715,0.0285714285714287
2024-04-09,5205.0,0,4,15,1,2,19.0,26.4,12.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5699.0,5224.0,4965.0,6142.0,6347.607142857143,5673.575,18.185714285714287,0.0285714285714287
2024-04-10,5299.0,0,4,15,2,2,18.2,24.7,12.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,5205.0,5205.0,5132.0,5291.0,6361.035714285715,5673.841666666666,18.285714285714285,0.05714285714285727
2024-04-11,5109.0,0,4,15,3,2,17.9,24.2,14.2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,5299.0,7658.125,5292.0,4977.0,5996.875,5678.241666666667,18.357142857142858,0.18571428571428586
2024-04-12,5123.0,0,4,15,4,2,18.4,25.4,11.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5109.0,7658.125,5129.0,5180.0,5634.714285714285,5676.341666666666,18.542857142857144,0.17142857142857154
2024-04-13,6506.0,1,4,15,5,2,18.2,24.8,11.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5123.0,6327.0,6539.0,5157.0,5660.285714285715,5721.308333333333,18.557142857142857,0.17142857142857154
2024-04-14,6435.0,1,4,15,6,2,19.1,28.1,10.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6506.0,6681.0,6027.0,5351.0,5625.142857142857,5757.441666666667,18.599999999999998,0.17142857142857154
2024-04-15,5524.0,0,4,16,0,2,19.5,27.7,10.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6435.0,5699.0,5310.0,6295.0,5600.142857142857,5731.741666666667,18.614285714285717,0.17142857142857154
2024-04-16,5242.0,0,4,16,1,2,19.9,27.5,12.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5524.0,5205.0,5224.0,6165.0,5605.428571428572,5700.975,18.74285714285714,0.17142857142857154
2024-04-17,5524.0,0,4,16,2,2,18.8,24.6,12.8,0.3,0,0,0.0,0.0,0.0,0.0,0.0,5242.0,5299.0,5205.0,5487.0,5637.571428571428,5702.208333333333,18.82857142857143,0.18571428571428586
2024-04-18,5393.0,0,4,16,3,2,19.2,27.4,12.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5524.0,5109.0,7658.125,5135.0,5678.142857142857,5710.808333333333,19.014285714285712,0.04285714285714298
2024-04-19,5158.0,0,4,16,4,2,18.6,26.3,12.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5393.0,5123.0,7658.125,4894.0,5683.142857142857,5719.608333333334,19.042857142857144,0.04285714285714298
2024-04-20,6236.0,1,4,16,5,2,17.1,22.2,12.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5158.0,6506.0,6327.0,5293.0,5644.571428571428,5751.041666666667,18.885714285714283,0.04285714285714298
2024-04-21,6726.0,1,4,16,6,2,17.5,23.6,12.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6236.0,6435.0,6681.0,5122.0,5686.142857142857,5804.508333333333,18.657142857142855,0.04285714285714298
2024-04-22,5467.0,0,4,17,0,2,19.1,25.8,12.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6726.0,5524.0,5699.0,6311.0,5678.0,5776.375,18.6,0.04285714285714298
2024-04-23,5596.0,0,4,17,1,2,19.3,26.1,12.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5467.0,5242.0,5205.0,6190.0,5728.571428571428,5756.575,18.514285714285712,0.04285714285714298
2024-04-24,5385.0,0,4,17,2,2,19.6,26.0,13.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5596.0,5524.0,5299.0,5308.0,5708.714285714285,5759.141666666666,18.62857142857143,0.0
2024-04-25,5124.0,0,4,17,3,2,19.0,26.6,12.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5385.0,5393.0,5109.0,4965.0,5670.285714285715,5764.441666666667,18.599999999999998,0.0
2024-04-26,5608.0,0,4,17,4,2,18.8,26.8,10.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5124.0,5158.0,5123.0,5132.0,5734.571428571428,5780.308333333333,18.62857142857143,0.0
2024-04-27,6556.0,1,4,17,5,2,19.4,27.4,10.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5608.0,6236.0,6506.0,5292.0,5780.285714285715,5822.441666666667,18.957142857142856,0.0
2024-04-28,6570.0,1,4,17,6,2,19.9,27.5,12.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6556.0,6726.0,6435.0,5129.0,5758.0,5870.475,19.3,0.0
2024-04-29,5430.0,0,4,18,0,2,19.6,25.6,13.9,0.7,0,0,0.0,0.0,0.0,0.0,0.0,6570.0,5467.0,5524.0,6539.0,5752.714285714285,5833.508333333333,19.37142857142857,0.10000000000000012
2024-04-30,5443.0,0,4,18,1,2,18.8,24.9,12.6,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5430.0,5596.0,5242.0,6027.0,5730.857142857143,5814.041666666667,19.3,0.11428571428571441
2024-05-01,7658.125,0,5,18,2,2,19.1,25.5,13.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5443.0,5385.0,5524.0,5310.0,6055.589285714285,5892.3125,19.228571428571428,0.11428571428571441
2024-05-02,7658.125,0,5,18,3,2,18.6,26.7,13.4,0.7,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5124.0,5393.0,5224.0,6417.607142857143,5973.45,19.17142857142857,0.2142857142857144
2024-05-03,7658.125,0,5,18,4,2,17.5,23.8,12.7,1.5,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5608.0,5158.0,5205.0,6710.482142857143,6055.220833333334,18.985714285714288,0.4285714285714287
2024-05-04,6597.0,1,5,18,5,2,18.6,26.7,11.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,6556.0,6236.0,7658.125,6716.339285714285,6019.85,18.87142857142857,0.4285714285714287
2024-05-05,6232.0,1,5,18,6,2,17.5,23.5,12.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6597.0,6570.0,6726.0,7658.125,6668.053571428572,5972.3125,18.528571428571432,0.4285714285714287
2024-05-06,5336.0,0,5,19,0,2,17.7,23.6,12.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6232.0,5430.0,5467.0,6327.0,6654.625,5939.279166666666,18.257142857142856,0.3285714285714287
2024-05-07,5077.0,0,5,19,1,2,19.3,26.0,12.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5336.0,5443.0,5596.0,6681.0,6602.339285714285,5885.8125,18.32857142857143,0.31428571428571445
2024-05-08,5367.0,0,5,19,2,2,19.2,23.8,14.6,1.3,0,0,0.0,0.0,0.0,0.0,0.0,5077.0,7658.125,5385.0,5699.0,6275.035714285715,5874.745833333333,18.342857142857145,0.5000000000000001
2024-05-09,5445.0,0,5,19,3,2,18.8,23.2,14.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5367.0,7658.125,5124.0,5205.0,5958.875,5882.745833333333,18.37142857142857,0.4142857142857144
2024-05-10,5598.0,0,5,19,4,2,19.0,25.9,13.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5445.0,7658.125,5608.0,5299.0,5664.571428571428,5892.7125,18.585714285714285,0.20000000000000015
2024-05-11,6430.0,1,5,19,5,2,19.0,24.6,13.9,0.3,0,0,0.0,0.0,0.0,0.0,0.0,5598.0,6597.0,6556.0,5109.0,5640.714285714285,5936.745833333333,18.642857142857142,0.24285714285714302
2024-05-12,6420.0,1,5,19,6,2,19.9,26.3,13.4,0.2,0,0,0.0,0.0,0.0,0.0,0.0,6430.0,6232.0,6570.0,5123.0,5667.571428571428,5979.979166666667,18.985714285714288,0.2714285714285716
2024-05-13,5381.0,0,5,20,0,2,20.6,26.7,14.5,0.1,0,0,0.0,0.0,0.0,0.0,0.0,6420.0,5336.0,5430.0,6506.0,5674.0,5942.479166666667,19.400000000000002,0.28571428571428586
2024-05-14,5417.0,0,5,20,1,2,22.2,29.7,15.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5381.0,5077.0,5443.0,6435.0,5722.571428571428,5908.545833333334,19.814285714285713,0.28571428571428586
2024-05-15,5332.0,0,5,20,2,2,22.7,29.8,14.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5417.0,5367.0,7658.125,5524.0,5717.571428571428,5902.145833333333,20.314285714285713,0.10000000000000013
2024-05-16,5498.0,0,5,20,3,2,22.6,29.6,17.1,0.6,0,0,0.0,0.0,0.0,0.0,0.0,5332.0,5445.0,7658.125,5242.0,5725.142857142857,5910.679166666667,20.857142857142858,0.17142857142857157
2024-05-17,5440.0,0,5,20,4,2,23.0,30.2,16.7,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5498.0,5598.0,7658.125,5524.0,5702.571428571428,5907.879166666667,21.428571428571427,0.18571428571428586
2024-05-18,6519.0,1,5,20,5,2,21.9,29.7,15.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5440.0,6430.0,6597.0,5393.0,5715.285714285715,5945.4125,21.842857142857138,0.142857142857143
2024-05-19,6522.0,1,5,20,6,2,21.4,29.7,15.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,6519.0,6420.0,6232.0,5158.0,5729.857142857143,5990.879166666667,22.057142857142857,0.12857142857142873
2024-05-20,5462.0,0,5,21,0,2,17.1,20.2,15.4,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6522.0,5381.0,5336.0,6236.0,5741.428571428572,5965.079166666666,21.557142857142853,0.8910714285714286
2024-05-21,5169.0,0,5,21,1,2,19.2,24.9,14.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5462.0,5417.0,5077.0,6726.0,5706.0,5913.179166666667,21.12857142857143,0.8910714285714286
2024-05-22,5616.0,0,5,21,2,2,19.9,26.5,14.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5169.0,5332.0,5367.0,5467.0,5746.571428571428,5918.145833333333,20.728571428571428,0.8910714285714286
2024-05-23,5073.0,0,5,21,3,2,20.4,27.5,15.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5616.0,5498.0,5445.0,5596.0,5685.857142857143,5900.7125,20.414285714285715,1.5821428571428573
2024-05-24,6093.0,0,5,21,4,2,21.2,27.6,15.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5073.0,5440.0,5598.0,5385.0,5779.142857142857,5924.3125,20.157142857142855,1.5821428571428573
2024-05-25,6402.0,1,5,21,5,2,21.6,27.3,16.7,0.2,0,0,0.0,0.0,0.0,0.0,0.0,6093.0,6519.0,6430.0,5124.0,5762.428571428572,5966.9125,20.114285714285717,1.610714285714286
2024-05-26,6497.0,1,5,21,6,2,21.1,26.6,16.9,0.5,0,0,0.0,0.0,0.0,0.0,0.0,6402.0,6522.0,6420.0,5608.0,5758.857142857143,5996.545833333334,20.071428571428573,1.667857142857143
2024-05-27,5286.0,0,5,22,0,2,19.7,23.6,17.6,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6497.0,5462.0,5381.0,6556.0,5733.714285714285,5954.2125,20.442857142857143,1.667857142857143
2024-05-28,5360.0,0,5,22,1,2,19.8,23.2,17.9,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5286.0,5169.0,5417.0,6570.0,5761.0,5913.879166666667,20.52857142857143,2.444642857142857
2024-05-29,5197.0,0,5,22,2,2,20.8,26.0,17.9,2.8,0,0,0.0,0.0,0.0,0.0,0.0,5360.0,5616.0,5332.0,5430.0,5701.142857142857,5906.1125,20.657142857142855,2.8446428571428575
2024-05-30,5787.0,0,5,22,3,2,21.2,27.4,16.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5197.0,5073.0,5498.0,5443.0,5803.142857142857,5917.579166666666,20.771428571428572,2.067857142857143
2024-05-31,5405.0,0,5,22,4,2,21.4,26.7,16.9,0.8,0,0,0.0,0.0,0.0,0.0,0.0,5787.0,6093.0,5440.0,7658.125,5704.857142857143,5842.475,20.800000000000004,2.167857142857143
2024-06-01,6525.0,1,6,22,5,2,22.0,27.8,17.5,2.3,0,0,0.0,0.0,0.0,0.0,0.0,5405.0,6402.0,6519.0,7658.125,5722.428571428572,5804.704166666666,20.857142857142858,2.4678571428571425
2024-06-02,6858.0,1,6,22,6,2,21.9,26.6,17.8,0.2,0,0,0.0,0.0,0.0,0.0,0.0,6525.0,6497.0,6522.0,7658.125,5774.0,5778.033333333334,20.97142857142857,2.425
