dt,temp_mean,temp_max,temp_min,precipitation,wiki_pageviews,trends_interest,visitor_count,outlier_flag_visitor_count,outlier_flag_wiki_pageviews,outlier_flag_trends_interest,outlier_flag_precipitation,year,month,dayofweek,is_weekend
2025-04-24,19.0,25.9,13.7,0.5,0,0,5426.0,0,0,0,0,2025,4,3,0
2025-04-25,18.6,24.2,13.1,0.0,0,0,5167.0,0,0,0,0,2025,4,4,0
2025-04-26,19.4,25.8,13.5,0.0,0,0,6252.0,0,0,0,0,2025,4,5,1
2025-04-27,20.2,28.1,12.8,0.0,0,0,6392.0,0,0,0,0,2025,4,6,1
2025-04-28,20.0,27.0,13.1,0.0,0,0,5469.0,0,0,0,0,2025,4,0,0
2025-04-29,20.3,25.6,15.5,0.0,0,0,5240.0,0,0,0,0,2025,4,1,0
2025-04-30,19.1,26.2,15.2,1.1,0,0,5470.0,0,0,0,0,2025,4,2,0
2025-05-01,15.3,17.4,13.8,5.4375,0,0,7658.125,1,0,0,1,2025,5,3,0
2025-05-02,15.3,19.4,13.4,1.3,0,0,5201.0,0,0,0,0,2025,5,4,0
2025-05-03,16.7,22.2,12.1,0.8,0,0,6274.0,0,0,0,0,2025,5,5,1
2025-05-04,18.2,24.9,12.3,0.0,0,0,6592.0,0,0,0,0,2025,5,6,1
2025-05-05,19.4,26.2,13.2,0.0,0,0,5532.0,0,0,0,0,2025,5,0,0
2025-05-06,20.0,25.9,13.9,0.1,0,0,5181.0,0,0,0,0,2025,5,1,0
2025-05-07,20.3,27.4,14.7,0.0,0,0,5447.0,0,0,0,0,2025,5,2,0
2025-05-08,20.4,27.3,14.7,0.1,0,0,5397.0,0,0,0,0,2025,5,3,0
2025-05-09,21.2,28.8,13.7,0.0,0,0,5569.0,0,0,0,0,2025,5,4,0
2025-05-10,21.2,28.3,15.5,1.6,0,0,6632.0,0,0,0,0,2025,5,5,1
2025-05-11,19.3,26.0,14.8,1.3,0,0,6096.0,0,0,0,0,2025,5,6,1
2025-05-12,20.0,26.4,15.5,0.8,0,0,5815.0,0,0,0,0,2025,5,0,0
2025-05-13,19.7,25.5,15.0,0.5,0,0,4916.0,0,0,0,0,2025,5,1,0
2025-05-14,20.7,26.8,15.8,0.1,0,0,5292.0,0,0,0,0,2025,5,2,0
2025-05-15,21.2,27.0,15.7,0.0,0,0,5899.0,0,0,0,0,2025,5,3,0
2025-05-16,21.5,26.8,16.0,0.4,0,0,5505.0,0,0,0,0,2025,5,4,0
2025-05-17,21.5,27.8,16.0,0.0,0,0,6800.0,0,0,0,0,2025,5,5,1
2025-05-18,21.8,27.8,16.2,0.0,0,0,6366.0,0,0,0,0,2025,5,6,1
2025-05-19,21.9,28.0,17.0,0.8,0,0,5277.0,0,0,0,0,2025,5,0,0
2025-05-20,22.0,28.4,16.5,0.2,0,0,5493.0,0,0,0,0,2025,5,1,0
2025-05-21,21.8,26.2,16.6,0.2,0,0,5117.0,0,0,0,0,2025,5,2,0
2025-05-22,22.9,29.6,16.4,0.0,0,0,5259.0,0,0,0,0,2025,5,3,0
2025-05-23,17.6,22.1,15.9,5.4375,0,0,5085.0,0,0,0,1,2025,5,4,0
2025-05-24,15.1,15.9,14.2,5.4375,0,0,5767.0,0,0,0,1,2025,5,5,1
2025-05-25,14.7,16.1,13.9,5.4375,0,0,6080.0,0,0,0,1,2025,5,6,1
2025-05-26,15.5,17.1,13.6,5.4375,0,0,4939.0,0,0,0,1,2025,5,0,0
2025-05-27,17.1,20.6,15.3,5.4375,0,0,5054.0,0,0,0,1,2025,5,1,0
2025-05-28,17.7,19.9,16.0,5.4375,0,0,5172.0,0,0,0,1,2025,5,2,0
2025-05-29,18.3,22.2,16.6,5.4375,0,0,4684.0,0,0,0,1,2025,5,3,0
2025-05-30,19.9,24.4,17.0,5.4375,0,0,5174.0,0,0,0,1,2025,5,4,0
2025-05-31,20.0,23.4,17.6,3.8,0,0,7658.125,1,0,0,0,2025,5,5,1
2025-06-01,20.2,24.1,17.5,2.7,0,0,6423.0,0,0,0,0,2025,6,6,1
2025-06-02,20.0,24.5,17.8,5.4375,0,0,7658.125,1,0,0,1,2025,6,0,0
2025-06-03,19.3,23.7,17.0,5.4375,0,0,5275.0,0,0,0,1,2025,6,1,0
2025-06-04,19.8,25.0,16.4,1.4,0,0,5378.0,0,0,0,0,2025,6,2,0
2025-06-05,20.8,27.0,15.8,0.1,0,0,5344.0,0,0,0,0,2025,6,3,0
2025-06-06,21.6,27.2,16.6,0.2,0,0,5381.0,0,0,0,0,2025,6,4,0
2025-06-07,21.7,27.2,16.8,0.0,0,0,6513.0,0,0,0,0,2025,6,5,1
2025-06-08,21.8,27.0,17.2,0.9,0,0,5982.0,0,0,0,0,2025,6,6,1
2025-06-09,20.5,26.6,17.4,5.4375,0,0,5148.0,0,0,0,1,2025,6,0,0
2025-06-10,18.1,21.3,16.7,5.4375,0,0,4666.0,0,0,0,1,2025,6,1,0
2025-06-11,20.6,25.9,16.0,0.0,0,0,5393.0,0,0,0,0,2025,6,2,0
2025-06-12,21.6,27.1,17.1,0.0,0,0,5445.0,0,0,0,0,2025,6,3,0
2025-06-13,22.3,28.0,17.4,0.0,0,0,5712.0,0,0,0,0,2025,6,4,0
2025-06-14,22.6,27.2,18.0,0.0,0,0,6391.0,0,0,0,0,2025,6,5,1
2025-06-15,21.2,24.5,18.5,5.4375,0,0,6046.0,0,0,0,1,2025,6,6,1
2025-06-16,21.0,25.3,18.1,4.7,0,0,5566.0,0,0,0,0,2025,6,0,0
2025-06-17,21.2,24.8,18.2,5.4375,0,0,5188.0,0,0,0,1,2025,6,1,0
2025-06-18,21.4,26.3,17.8,0.8,0,0,5448.0,0,0,0,0,2025,6,2,0
2025-06-19,21.4,25.8,18.2,0.9,0,0,5697.0,0,0,0,0,2025,6,3,0
2025-06-20,21.3,26.2,18.2,0.9,0,0,5235.0,0,0,0,0,2025,6,4,0
2025-06-21,20.7,27.5,18.3,5.4375,0,0,5890.0,0,0,0,1,2025,6,5,1
2025-06-22,18.5,19.5,17.7,5.4375,0,0,6077.0,0,0,0,1,2025,6,6,1
2025-06-23,19.2,22.2,17.7,5.1,0,0,5366.0,0,0,0,0,2025,6,0,0
2025-06-24,20.0,23.3,17.2,1.8,0,0,5241.0,0,0,0,0,2025,6,1,0
2025-06-25,19.9,23.8,17.1,3.5,0,0,5011.0,0,0,0,0,2025,6,2,0
2025-06-26,20.6,25.1,17.9,5.4375,0,0,5133.0,0,0,0,1,2025,6,3,0
2025-06-27,20.7,26.0,17.7,5.4375,0,0,5500.0,0,0,0,1,2025,6,4,0
2025-06-28,20.8,26.3,16.8,0.7,0,0,6354.0,0,0,0,0,2025,6,5,1
2025-06-29,21.0,25.8,17.1,0.3,0,0,6419.0,0,0,0,0,2025,6,6,1
2025-06-30,21.7,26.8,18.1,2.1,0,0,5170.0,0,0,0,0,2025,6,0,0
2025-07-01,21.9,26.9,18.4,3.5,0,0,5507.0,0,0,0,0,2025,7,1,0
2025-07-02,20.2,25.3,17.3,5.4375,0,0,4812.0,0,0,0,1,2025,7,2,0
2025-07-03,20.4,23.8,17.3,3.4,0,0,5182.0,0,0,0,0,2025,7,3,0
2025-07-04,20.2,23.0,17.6,4.6,0,0,5540.0,0,0,0,0,2025,7,4,0
2025-07-05,18.6,19.6,17.2,5.4375,0,0,5800.0,0,0,0,1,2025,7,5,1
2025-07-06,18.5,22.9,17.1,5.4375,0,0,6051.0,0,0,0,1,2025,7,6,1
2025-07-07,19.6,23.1,17.4,3.4,0,0,5414.0,0,0,0,0,2025,7,0,0
2025-07-08,20.4,24.4,16.9,0.3,0,0,5690.0,0,0,0,0,2025,7,1,0
2025-07-09,20.9,25.8,17.3,0.7,0,0,5301.0,0,0,0,0,2025,7,2,0
2025-07-10,21.6,26.6,17.2,0.7,0,0,5250.0,0,0,0,0,2025,7,3,0
2025-07-11,21.2,25.9,17.5,5.4375,0,0,5141.0,0,0,0,1,2025,7,4,0
2025-07-12,20.7,24.6,17.9,5.4375,0,0,6482.0,0,0,0,1,2025,7,5,1
2025-07-13,21.2,25.8,17.6,1.7,0,0,6649.0,0,0,0,0,2025,7,6,1
2025-07-14,21.4,26.5,17.7,1.5,0,0,5256.0,0,0,0,0,2025,7,0,0
2025-07-15,21.7,26.9,17.5,0.5,0,0,5376.0,0,0,0,0,2025,7,1,0
2025-07-16,21.6,26.0,18.2,5.4375,0,0,5045.0,0,0,0,1,2025,7,2,0
2025-07-17,21.7,27.0,17.6,5.4375,0,0,4961.0,0,0,0,1,2025,7,3,0
2025-07-18,22.8,27.8,18.3,0.1,0,0,5806.0,0,0,0,0,2025,7,4,0
2025-07-19,20.9,24.2,18.9,5.4375,0,0,6205.0,0,0,0,1,2025,7,5,1
2025-07-20,21.8,26.2,18.1,3.6,0,0,6473.0,0,0,0,0,2025,7,6,1
2025-07-21,22.2,27.0,18.1,4.3,0,0,5369.0,0,0,0,0,2025,7,0,0
2025-07-22,22.7,27.8,19.0,5.4375,0,0,5505.0,0,0,0,1,2025,7,1,0
2025-07-23,21.4,25.2,18.7,5.4375,0,0,5434.0,0,0,0,1,2025,7,2,0
2025-07-24,20.7,24.6,18.3,5.4375,0,0,5410.0,0,0,0,1,2025,7,3,0
2025-07-25,20.9,24.3,18.6,5.4375,0,0,4969.0,0,0,0,1,2025,7,4,0
2025-07-26,19.3,20.4,18.4,5.4375,0,0,5942.0,0,0,0,1,2025,7,5,1
2025-07-27,19.8,23.0,17.9,5.4375,0,0,5923.0,0,0,0,1,2025,7,6,1
2025-07-28,21.0,26.0,16.9,2.5,0,0,5191.0,0,0,0,0,2025,7,0,0
2025-07-29,22.2,27.9,17.6,0.1,0,0,5237.0,0,0,0,0,2025,7,1,0
2025-07-30,22.0,26.7,18.3,1.2,0,0,4969.0,0,0,0,0,2025,7,2,0
2025-07-31,20.3,24.3,18.1,5.4375,0,0,4835.0,0,0,0,1,2025,7,3,0
2025-08-01,21.4,26.6,17.7,1.2,0,0,5441.0,0,0,0,0,2025,8,4,0
2025-08-02,21.1,25.4,18.5,5.4375,0,0,6275.0,0,0,0,1,2025,8,5,1
2025-08-03,21.7,26.8,17.9,0.1,0,0,6642.0,0,0,0,0,2025,8,6,1
2025-08-04,22.2,27.5,18.5,0.2,0,0,5045.0,0,0,0,0,2025,8,0,0
2025-08-05,22.3,28.3,18.5,1.3,0,0,5374.0,0,0,0,0,2025,8,1,0
2025-08-06,21.7,25.6,18.9,5.4375,0,0,4904.0,0,0,0,1,2025,8,2,0
2025-08-07,20.3,24.6,18.4,5.4375,0,0,5089.0,0,0,0,1,2025,8,3,0
2025-08-08,21.0,25.3,17.5,2.5,0,0,4934.0,0,0,0,0,2025,8,4,0
2025-08-09,21.6,25.9,18.2,0.3,0,0,6782.0,0,0,0,0,2025,8,5,1
2025-08-10,21.7,25.9,18.2,0.3,0,0,6393.0,0,0,0,0,2025,8,6,1
2025-08-11,21.2,26.0,18.6,4.5,0,0,5750.0,0,0,0,0,2025,8,0,0
2025-08-12,19.5,21.9,18.2,5.4375,0,0,5222.0,0,0,0,1,2025,8,1,0
2025-08-13,19.3,22.3,17.7,5.4375,0,0,5292.0,0,0,0,1,2025,8,2,0
2025-08-14,19.7,23.0,17.6,5.4375,0,0,5277.0,0,0,0,1,2025,8,3,0
2025-08-15,20.5,25.3,17.2,4.0,0,0,5426.0,0,0,0,0,2025,8,4,0
2025-08-16,19.3,22.6,17.1,5.4375,0,0,6081.0,0,0,0,1,2025,8,5,1
2025-08-17,19.1,23.0,17.6,5.4375,0,0,5929.0,0,0,0,1,2025,8,6,1
2025-08-18,20.1,24.9,15.8,0.9,0,0,5555.0,0,0,0,0,2025,8,0,0
2025-08-19,20.5,24.4,17.8,3.3,0,0,5091.0,0,0,0,0,2025,8,1,0
2025-08-20,20.2,23.8,17.6,1.0,0,0,5169.0,0,0,0,0,2025,8,2,0
2025-08-21,19.8,23.1,17.2,0.2,0,0,5438.0,0,0,0,0,2025,8,3,0
2025-08-22,18.6,21.5,17.6,5.4375,0,0,4899.0,0,0,0,1,2025,8,4,0
2025-08-23,19.3,22.8,17.3,1.2,0,0,6290.0,0,0,0,0,2025,8,5,1
2025-08-24,18.8,21.3,17.3,5.4375,0,0,6168.0,0,0,0,1,2025,8,6,1
2025-08-25,19.5,23.3,17.3,5.4375,0,0,5117.0,0,0,0,1,2025,8,0,0
2025-08-26,20.3,24.9,16.3,0.5,0,0,5210.0,0,0,0,0,2025,8,1,0
2025-08-27,20.3,24.7,16.3,1.4,0,0,5601.0,0,0,0,0,2025,8,2,0
2025-08-28,20.0,23.7,17.4,5.4375,0,0,5131.0,0,0,0,1,2025,8,3,0
2025-08-29,19.0,22.4,17.1,5.4375,0,0,5283.0,0,0,0,1,2025,8,4,0
2025-08-30,19.6,23.9,16.5,5.4375,0,0,6429.0,0,0,0,1,2025,8,5,1
2025-08-31,19.9,24.7,16.7,1.7,0,0,6338.0,0,0,0,0,2025,8,6,1
2025-09-01,19.9,24.7,16.6,3.7,0,0,5494.0,0,0,0,0,2025,9,0,0
2025-09-02,20.5,25.3,16.4,0.0,0,0,5488.0,0,0,0,0,2025,9,1,0
2025-09-03,21.2,26.3,17.0,0.0,0,0,5314.0,0,0,0,0,2025,9,2,0
2025-09-04,21.3,26.4,17.3,0.0,0,0,5544.0,0,0,0,0,2025,9,3,0
2025-09-05,21.2,25.8,17.2,0.1,0,0,5590.0,0,0,0,0,2025,9,4,0
2025-09-06,20.6,23.9,17.9,3.5,0,0,6534.0,0,0,0,0,2025,9,5,1
2025-09-07,20.7,25.2,17.4,2.6,0,0,6887.0,0,0,0,0,2025,9,6,1
2025-09-08,20.6,25.2,17.6,1.2,0,0,5699.0,0,0,0,0,2025,9,0,0
2025-09-09,20.8,24.7,18.1,4.2,0,0,5426.0,0,0,0,0,2025,9,1,0
2025-09-10,20.5,24.4,17.8,2.7,0,0,5218.0,0,0,0,0,2025,9,2,0
2025-09-11,20.5,24.0,17.9,0.7,0,0,5227.0,0,0,0,0,2025,9,3,0
2025-09-12,20.4,23.7,17.8,3.4,0,0,5294.0,0,0,0,0,2025,9,4,0
2025-09-13,19.0,21.5,17.7,5.4375,0,0,5784.0,0,0,0,1,2025,9,5,1
2025-09-14,19.5,23.5,16.6,5.4375,0,0,6043.0,0,0,0,1,2025,9,6,1
2025-09-15,19.5,24.2,16.0,0.3,0,0,5280.0,0,0,0,0,2025,9,0,0
2025-09-16,19.4,23.6,16.1,0.7,0,0,5231.0,0,0,0,0,2025,9,1,0
2025-09-17,19.7,23.9,16.7,0.4,0,0,5468.0,0,0,0,0,2025,9,2,0
2025-09-18,19.9,23.6,17.1,1.5,0,0,5319.0,0,0,0,0,2025,9,3,0
2025-09-19,19.9,23.4,17.4,1.5,0,0,5260.0,0,0,0,0,2025,9,4,0
2025-09-20,20.2,24.8,16.9,0.5,0,0,6719.0,0,0,0,0,2025,9,5,1
2025-09-21,20.6,26.2,16.8,0.2,0,0,6708.0,0,0,0,0,2025,9,6,1
2025-09-22,20.2,24.7,16.9,1.2,0,0,5162.0,0,0,0,0,2025,9,0,0
2025-09-23,19.0,23.0,17.1,5.4375,0,0,5062.0,0,0,0,1,2025,9,1,0
2025-09-24,19.0,22.9,16.9,5.4375,0,0,5003.0,0,0,0,1,2025,9,2,0
2025-09-25,19.5,24.9,15.2,0.0,0,0,4977.0,0,0,0,0,2025,9,3,0
2025-09-26,17.5,18.2,17.0,5.4375,0,0,5183.0,0,0,0,1,2025,9,4,0
2025-09-27,18.9,23.2,16.7,5.4375,0,0,6166.0,0,0,0,1,2025,9,5,1
2025-09-28,19.4,24.4,16.3,1.7,0,0,6658.0,0,0,0,0,2025,9,6,1
2025-09-29,18.7,23.3,15.9,5.4375,0,0,4934.0,0,0,0,1,2025,9,0,0
2025-09-30,17.3,18.7,16.3,5.4375,0,0,5023.0,0,0,0,1,2025,9,1,0
2025-10-01,17.6,20.0,16.3,5.4375,0,0,7658.125,1,0,0,1,2025,10,2,0
2025-10-02,18.7,23.2,15.6,0.5,0,0,7658.125,1,0,0,0,2025,10,3,0
2025-10-03,19.5,24.7,15.7,0.0,0,0,7658.125,1,0,0,0,2025,10,4,0
2025-10-04,19.7,24.4,16.6,0.1,0,0,6379.0,0,0,0,0,2025,10,5,1
2025-10-05,20.2,25.3,16.4,0.0,0,0,6391.0,0,0,0,0,2025,10,6,1
2025-10-06,20.0,27.6,15.9,1.0,0,0,7658.125,1,0,0,0,2025,10,0,0
2025-10-07,18.1,21.4,16.2,5.4375,0,0,5183.0,0,0,0,1,2025,10,1,0
2025-10-08,18.5,22.7,16.7,5.4375,0,0,5172.0,0,0,0,1,2025,10,2,0
2025-10-09,18.9,23.8,15.1,0.0,0,0,5084.0,0,0,0,0,2025,10,3,0
2025-10-10,19.1,23.9,15.3,0.2,0,0,5363.0,0,0,0,0,2025,10,4,0
2025-10-11,19.0,23.6,15.3,0.1,0,0,6326.0,0,0,0,0,2025,10,5,1
2025-10-12,18.9,23.5,15.2,0.1,0,0,6374.0,0,0,0,0,2025,10,6,1
2025-10-13,18.7,23.7,15.1,0.0,0,0,5709.0,0,0,0,0,2025,10,0,0
2025-10-14,19.0,24.0,14.7,0.0,0,0,5299.0,0,0,0,0,2025,10,1,0
2025-10-15,18.9,23.6,15.1,0.0,0,0,5246.0,0,0,0,0,2025,10,2,0
2025-10-16,17.0,18.3,16.0,5.4375,0,0,5297.0,0,0,0,1,2025,10,3,0
2025-10-17,16.9,19.2,15.7,5.4375,0,0,5117.0,0,0,0,1,2025,10,4,0
2025-10-18,17.7,22.1,15.0,1.1,0,0,6409.0,0,0,0,0,2025,10,5,1
2025-10-19,16.2,18.5,15.1,5.4375,0,0,5953.0,0,0,0,1,2025,10,6,1
2025-10-20,17.0,20.6,14.4,4.3,0,0,5408.0,0,0,0,0,2025,10,0,0
2025-10-21,16.3,21.1,13.5,0.6,0,0,5230.0,0,0,0,0,2025,10,1,0
2025-10-22,16.3,21.7,12.8,0.0,0,0,5185.0,0,0,0,0,2025,10,2,0
2025-10-23,16.1,20.9,12.8,0.0,0,0,5493.0,0,0,0,0,2025,10,3,0
2025-10-24,16.0,20.3,13.0,0.5,0,0,4881.0,0,0,0,0,2025,10,4,0
2025-10-25,16.4,21.0,13.2,1.0,0,0,6140.0,0,0,0,0,2025,10,5,1
2025-10-26,16.6,22.1,12.8,0.0,0,0,6291.0,0,0,0,0,2025,10,6,1
2025-10-27,16.6,22.4,11.9,0.0,0,0,5157.0,0,0,0,0,2025,10,0,0
2025-10-28,16.7,22.5,12.3,0.0,0,0,4965.0,0,0,0,0,2025,10,1,0
2025-10-29,17.3,22.1,13.5,0.0,0,0,5180.0,0,0,0,0,2025,10,2,0
2025-10-30,17.6,22.8,14.0,0.0,0,0,5449.0,0,0,0,0,2025,10,3,0
2025-10-31,17.8,23.0,14.4,0.5,0,0,4964.0,0,0,0,0,2025,10,4,0
2025-11-01,17.1,21.6,13.9,0.5,0,0,5582.0,0,0,0,0,2025,11,5,1
2025-11-02,16.2,19.8,14.3,5.4375,0,0,6101.0,0,0,0,1,2025,11,6,1
2025-11-03,12.8,15.8,11.8,5.4375,0,0,4716.0,0,0,0,1,2025,11,0,0
2025-11-04,13.1,16.4,11.0,0.0,0,0,4904.0,0,0,0,0,2025,11,1,0
2025-11-05,13.8,15.6,11.2,5.4375,0,0,4680.0,0,0,0,1,2025,11,2,0
2025-11-06,17.0,21.5,14.2,0.2,0,0,5153.0,0,0,0,0,2025,11,3,0
2025-11-07,17.2,23.5,13.4,0.0,0,0,5136.0,0,0,0,0,2025,11,4,0
2025-11-08,17.0,23.1,13.7,0.0,0,0,6530.0,0,0,0,0,2025,11,5,1
2025-11-09,17.1,22.4,13.5,0.0,0,0,6192.0,0,0,0,0,2025,11,6,1
2025-11-10,16.1,21.6,12.4,0.0,0,0,5154.0,0,0,0,0,2025,11,0,0
2025-11-11,14.8,21.1,10.0,0.0,0,0,5135.0,0,0,0,0,2025,11,1,0
2025-11-12,14.2,20.0,9.4,0.0,0,0,5179.0,0,0,0,0,2025,11,2,0
2025-11-13,14.1,19.6,10.0,0.0,0,0,5157.0,0,0,0,0,2025,11,3,0
2025-11-14,13.4,19.2,8.7,0.0,0,0,5175.0,0,0,0,0,2025,11,4,0
2025-11-15,13.2,19.6,8.6,0.0,0,0,6155.0,0,0,0,0,2025,11,5,1
2025-11-16,13.2,19.6,8.6,0.0,0,0,6287.0,0,0,0,0,2025,11,6,1
2025-11-17,12.7,19.4,8.1,0.0,0,0,5249.0,0,0,0,0,2025,11,0,0
2025-11-18,13.2,19.4,9.6,0.0,0,0,5153.0,0,0,0,0,2025,11,1,0
2025-11-19,10.7,13.3,8.9,2.3,0,0,4787.0,0,0,0,0,2025,11,2,0
2025-11-20,11.6,15.8,9.7,0.7,0,0,5040.0,0,0,0,0,2025,11,3,0
2025-11-21,12.1,15.8,9.9,2.6,0,0,4885.0,0,0,0,0,2025,11,4,0
2025-11-22,11.7,14.7,9.1,2.0,0,0,6463.0,0,0,0,0,2025,11,5,1
2025-11-23,12.2,14.8,9.5,0.0,0,0,5799.0,0,0,0,0,2025,11,6,1
2025-11-24,11.3,14.5,8.6,1.6,0,0,5258.0,0,0,0,0,2025,11,0,0
2025-11-25,10.0,12.4,8.5,2.5,0,0,5117.0,0,0,0,0,2025,11,1,0
2025-11-26,10.7,15.2,7.0,0.2,0,0,4960.0,0,0,0,0,2025,11,2,0
2025-11-27,10.7,14.8,7.5,0.0,0,0,5273.0,0,0,0,0,2025,11,3,0
2025-11-28,10.6,17.7,6.4,0.0,0,0,5329.0,0,0,0,0,2025,11,4,0
2025-11-29,10.7,17.7,5.9,0.0,0,0,6104.0,0,0,0,0,2025,11,5,1
2025-11-30,10.9,17.6,6.0,0.0,0,0,6534.0,0,0,0,0,2025,11,6,1
2025-12-01,11.0,17.3,6.7,0.0,0,0,5200.0,0,0,0,0,2025,12,0,0
